"npc_name","scripted_npc","npc_role","zone_short_name","zone_long_name","zone_expansion","zone_expansion_name","spawn_x","spawn_y","spawn_z","is_merchant","min_expansion_number","min_expansion","max_expansion_number","max_expansion"
"Islan_Hetston","No","Task Master","toxxulia","Toxxulia Forest","12","The Serpent's Spine","536.00","2152.00","75.38","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Jalen_Goldsinger","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1580.00","1531.00","78.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Jo_Jo","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2197.00","715.00","55.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Kellkoan_Rishta","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1539.00","-1536.00","64.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"kerran_tiger_spahi","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2237.00","-721.00","36.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"kerran_tseq","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","1992.00","-157.00","52.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"kerran_tseq","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","1983.00","-169.00","52.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Knarthenne_Skurl","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","324.00","-560.00","45.38","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Lanivon_Baxer","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1696.00","-1387.88","67.38","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Lord_Gongo","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2251.00","718.00","55.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Marl_Kastane","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2138.00","113.00","23.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Martyn_Firechaser","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1153.00","954.00","28.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Maugarim","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2300.00","1.00","0.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Melixis","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2046.00","624.00","57.50","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Nexus_Scion","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1657.00","-1501.00","71.62","No","3","Shadows of Luclin","-1","Not specified / no maximum"
"Poacher_Dell","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1821.88","-660.00","49.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Poacher_Hill","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-639.88","338.00","85.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Quana_Rainsparkle","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1639.00","1980.00","92.00","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Raarrk","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2162.00","-282.00","24.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Reeking_Skunk","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-210.88","904.50","71.12","No","3","Shadows of Luclin","-1","Not specified / no maximum"
"Ricandrow_Starbourne","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1249.00","1963.00","79.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Roary_Fishpouncer","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","1579.00","-36.00","57.50","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Rungupp","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","387.00","-1869.00","78.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sanidella_Syllvic","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","330.00","-749.00","20.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sentinel_Creot","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","488.75","2124.38","72.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sentinel_Drom","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-841.00","2234.88","45.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sentinel_Flavius","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-858.88","2229.00","45.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Shazda_Asad","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","1948.00","-80.00","38.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Shintar_Vinlail","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1777.62","228.38","80.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Stylla_Parsini","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-672.00","2000.00","36.38","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Telanku_Trailrunner","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1126.00","826.00","30.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Terago_Omath","No","Task Master","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1674.00","1125.00","43.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Thalith_Mamluk","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","1961.00","-420.00","23.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Tran_Lilspin","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1182.00","1404.00","37.75","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Urkath_Greyface","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","1966.00","-202.00","57.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Verogone_Wayfinder","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1903.00","1152.00","48.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"wharf_rat","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2127.50","-282.62","22.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Win_Karnam","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","569.00","2164.00","81.62","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Wislen_Mamluk","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2103.00","-356.00","22.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Xylania_Rainsparkle","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1627.00","1962.00","86.00","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"#a_kobold_missionary","Yes","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1427.00","1769.00","4.12","No","2","Scars of Velious","-1","Not specified / no maximum"
"#Biddliss_Sperandu","Yes","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1138.00","404.00","1.38","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"#Findleznax_Grimblewimbus","Yes","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-517.00","-852.00","5.12","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"#Mip_Sprocket","Yes","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-707.00","192.00","4.25","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"#Smith_Numden","Yes","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","699.00","-1270.00","1.38","No","8","Omens of War","-1","Not specified / no maximum"
"Berinsan","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1554.00","-918.00","1.38","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Bigilam_Wantilans","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","481.00","-1697.00","8.12","Yes","1","Ruins of Kunark","-1","Not specified / no maximum"
"Bom_Knotwood","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-677.00","191.00","4.25","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Brona_Frugrin","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-232.00","1583.00","4.12","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Brynn_Tinkerton","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","909.00","-228.00","12.50","No","8","Omens of War","-1","Not specified / no maximum"
"Byrola_Bendil","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-555.25","-106.88","1.12","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Cargo_Clockwork","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","865.00","-1437.00","3.50","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Charlotte","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-679.00","149.38","3.38","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Crisyn","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","1619.00","-1373.00","16.88","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Diloperia","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1613.00","-893.00","17.88","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Dimlore_Stormhammer","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-2031.00","1526.00","29.62","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Dirolensab","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1621.00","-921.00","23.12","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Donlix_Bonkle","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1563.00","64.00","-15.88","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Ennixy_Frennor","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-738.00","1266.00","1.88","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Faeeron","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1613.00","-970.00","21.50","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Fearonoliop","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1612.00","-863.00","23.12","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Finkel_Rardobaen","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1478.00","-1263.00","4.12","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Fodin_Frugrin","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","827.00","-1467.00","4.12","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Forpar_Fizfla","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-532.00","94.00","3.62","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Frebin_Tinderhue","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-528.88","-65.00","3.75","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Freed_Fimplefur","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","725.00","-1282.00","4.62","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Frugo_Prigdish","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-703.00","161.00","4.25","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Galorin","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1531.25","-837.75","18.00","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Gana_Geargrinder","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","1740.00","154.00","2.25","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Genda_Minyte","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1390.88","-1101.12","1.38","No","17","House of Thule","-1","Not specified / no maximum"
"Glen_Garginburr","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","329.00","-1436.00","4.12","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Godbin_Strumharp","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-532.00","108.00","3.62","Yes","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Gorehorn","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","1696.00","1670.00","17.62","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Greeble_Blacktoe","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1393.00","-1099.00","1.38","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Grenga_Cogsworth","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","1863.00","-1244.00","10.38","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Halorniop","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1637.00","-872.00","35.62","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Inactive_Clockwork","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1573.00","1285.62","14.62","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Jibble_Blexnik","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1513.00","101.00","-20.00","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Jin_Fidentine","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-437.00","2.50","1.38","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Jogl_Doobraugh","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-704.00","143.00","4.25","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Legyn_Sarawyn","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-2077.00","1544.00","27.75","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Lodrand_Dindlenod","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-2055.50","1579.12","29.12","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Lodrand_Dindlenod","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-2047.12","1566.62","27.62","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Meldrath_The_Malignant","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-2000.00","1651.00","31.62","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Metallurgist_Mirakzin","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","1486.00","-1608.00","11.88","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Minotaur_Guard","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1941.00","1665.00","31.50","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
"Minotaur_Guard","No","","steamfontmts","The Steamfont Mountains","14","Secrets of Faydwer","-1938.88","1650.00","31.12","No","14","Secrets of Faydwer","-1","Not specified / no maximum"
